+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121

ADD: [(87,83,4.0)]

DROP: [(1,87,6.403), (112,83,3.0), (83,96,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 71090 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1058.468

Lista tabu: [((54,56,2.828),1), ((55,53,2.236),1), ((28,25,3.0),2), ((35,32,3.0),2), ((37,35,2.0),2), ((35,25,8.246),1), ((115,91,4.472),3), ((93,88,3.162),3), ((90,93,1.0),3), ((115,93,8.062),2), ((85,86,3.162),4), ((113,118,3.162),4), ((92,90,2.0),4), ((113,90,5.0),3), ((39,43,3.606),5), ((40,1,76.007),5), ((39,40,2.0),4), ((28,25,3.0),6), ((24,27,2.236),6), ((21,24,2.236),6), ((24,28,7.211),5), ((92,90,2.0),7), ((86,113,2.236),7), ((85,86,3.162),7), ((90,86,2.828),6), ((11,12,1.414),8), ((8,7,2.0),8), ((12,7,5.0),7), ((75,76,2.0),9), ((73,72,3.606),9), ((81,79,4.472),9), ((76,81,8.062),8), ((102,100,2.236),10), ((101,97,6.325),10), ((95,98,3.162),10), ((100,95,6.325),9), ((22,21,3.0),11), ((27,29,5.0),11), ((29,21,6.708),10), ((35,32,3.0),12), ((34,28,3.606),12), ((34,35,4.472),11)]

ADD: [(76,79,4.123)]

DROP: [(75,76,2.0), (73,72,3.606), (79,75,4.123)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 71112 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1055.641

Lista tabu: [((54,56,2.828),1), ((57,61,5.099),1), ((118,114,2.828),2), ((84,109,10.44),2), ((84,118,3.606),1), ((45,42,3.162),3), ((50,48,2.828),3), ((51,50,5.0),3), ((50,42,7.071),2), ((15,14,2.236),4), ((5,6,2.236),4), ((4,5,1.0),4), ((5,14,8.0),3), ((25,23,1.0),5), ((26,20,3.162),5), ((20,23,3.606),4), ((47,45,2.0),6), ((39,43,3.606),6), ((47,39,8.246),5), ((69,74,5.0),7), ((77,78,2.828),7), ((75,72,2.236),7), ((72,77,5.0),6), ((84,109,10.44),8), ((85,86,3.162),8), ((82,85,7.0),8), ((85,84,5.099),7), ((28,25,3.0),9), ((23,26,2.236),9), ((23,28,4.0),8), ((101,97,6.325),10), ((108,107,3.162),10), ((97,107,7.81),9), ((115,91,4.472),11), ((92,90,2.0),11), ((115,92,5.831),10), ((90,93,1.0),12), ((93,88,3.162),12), ((83,87,4.0),12), ((87,112,1.0),12), ((93,83,8.062),11)]

ADD: [(85,118,2.236)]

DROP: [(82,85,7.0), (113,118,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 71120 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1054.195

Lista tabu: [((28,25,3.0),1), ((23,26,2.236),1), ((101,97,6.325),2), ((108,107,3.162),2), ((97,107,7.81),1), ((115,91,4.472),3), ((92,90,2.0),3), ((115,92,5.831),2), ((90,93,1.0),4), ((93,88,3.162),4), ((83,87,4.0),4), ((87,112,1.0),4), ((93,83,8.062),3), ((82,85,7.0),13), ((113,118,3.162),13), ((85,118,2.236),11), ((105,108,2.236),6), ((106,121,9.0),6), ((106,105,5.0),5), ((80,81,4.0),7), ((79,76,4.123),7), ((76,81,8.062),6), ((113,82,5.099),8), ((82,120,7.071),8), ((83,87,4.0),8), ((87,112,1.0),8), ((82,83,5.0),7), ((17,1,74.095),9), ((21,24,2.236),9), ((22,21,3.0),9), ((21,17,5.0),8), ((101,97,6.325),10), ((107,106,1.414),10), ((106,97,7.81),9), ((60,58,4.243),11), ((53,1,80.957),11), ((53,60,7.616),10), ((5,6,2.236),12), ((10,8,2.236),12), ((5,10,3.606),11)]

ADD: [(96,87,5.385)]

DROP: [(83,87,4.0), (112,96,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 71420 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 33 seg. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 71457 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1072.154

Lista tabu: [((80,81,4.0),1), ((79,75,4.123),1), ((96,103,3.0),2), ((103,102,2.236),2), ((90,93,1.0),2), ((93,88,3.162),2), ((102,93,8.0),1), ((91,92,1.414),3), ((92,90,2.0),3), ((96,103,3.0),3), ((103,92,8.944),2), ((98,104,11.18),4), ((107,106,1.414),4), ((104,106,7.81),3), ((100,101,2.236),5), ((101,97,6.325),5), ((1,111,20.616),5), ((111,41,55.227),5), ((100,111,10.0),4), ((50,48,2.828),6), ((39,43,3.606),6), ((50,39,10.198),5), ((90,93,1.0),7), ((93,88,3.162),7), ((116,98,5.099),7), ((98,104,11.18),7), ((88,98,10.44),6), ((23,26,2.236),8), ((24,27,2.236),8), ((21,24,2.236),8), ((24,23,6.0),7), ((1,89,3.162),9), ((89,3,41.437),9), ((86,113,2.236),9), ((89,86,6.403),8), ((28,25,3.0),10), ((18,17,2.0),10), ((28,18,10.296),9), ((32,31,2.0),11), ((34,28,3.606),11), ((31,28,2.0),10), ((82,85,7.0),12), ((85,86,3.162),12), ((112,83,3.0),12), ((83,96,7.81),12), ((82,83,5.0),11)]

ADD: [(97,104,10.0)]

DROP: [(101,97,6.325), (98,104,11.18)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 71458 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1070.515

Lista tabu: [((96,103,3.0),1), ((103,102,2.236),1), ((90,93,1.0),1), ((93,88,3.162),1), ((91,92,1.414),2), ((92,90,2.0),2), ((96,103,3.0),2), ((103,92,8.944),1), ((98,104,11.18),3), ((107,106,1.414),3), ((104,106,7.81),2), ((100,101,2.236),4), ((101,97,6.325),4), ((1,111,20.616),4), ((111,41,55.227),4), ((100,111,10.0),3), ((50,48,2.828),5), ((39,43,3.606),5), ((50,39,10.198),4), ((90,93,1.0),6), ((93,88,3.162),6), ((116,98,5.099),6), ((98,104,11.18),6), ((88,98,10.44),5), ((23,26,2.236),7), ((24,27,2.236),7), ((21,24,2.236),7), ((24,23,6.0),6), ((1,89,3.162),8), ((89,3,41.437),8), ((86,113,2.236),8), ((89,86,6.403),7), ((28,25,3.0),9), ((18,17,2.0),9), ((28,18,10.296),8), ((32,31,2.0),10), ((34,28,3.606),10), ((31,28,2.0),9), ((82,85,7.0),11), ((85,86,3.162),11), ((112,83,3.0),11), ((83,96,7.81),11), ((82,83,5.0),10), ((101,97,6.325),20), ((98,104,11.18),20), ((97,104,10.0),18)]

ADD: [(20,17,3.0)]

DROP: [(20,18,3.606), (17,1,74.095)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 71472 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1069.145

Lista tabu: [((101,97,6.325),6), ((98,104,11.18),6), ((97,104,10.0),4), ((20,18,3.606),7), ((17,1,74.095),7), ((20,17,3.0),5), ((45,42,3.162),1), ((39,43,3.606),1), ((54,56,2.828),2), ((57,61,5.099),2), ((61,56,5.831),1), ((69,74,5.0),3), ((77,78,2.828),3), ((74,78,4.472),2), ((1,99,22.361),4), ((99,69,32.016),4), ((117,116,7.81),4), ((116,98,5.099),4), ((99,117,5.831),3), ((1,54,82.298),5), ((58,55,2.236),5), ((54,55,2.828),4), ((44,46,3.0),6), ((43,40,3.0),6), ((39,43,3.606),6), ((44,43,6.0),5), ((1,89,3.162),7), ((89,3,41.437),7), ((96,83,7.81),7), ((89,83,2.236),6), ((90,93,1.0),8), ((93,88,3.162),8), ((104,97,10.0),8), ((97,94,1.0),8), ((90,97,5.385),7), ((64,67,6.0),9), ((65,63,2.236),9), ((64,65,3.162),8), ((64,67,6.0),10), ((65,63,2.236),10), ((63,67,7.81),9), ((105,104,2.828),11), ((104,97,10.0),11), ((100,102,2.236),11), ((102,103,2.236),11), ((102,105,4.0),10), ((82,85,7.0),12), ((85,86,3.162),12), ((112,87,1.0),12), ((87,1,6.403),12), ((86,87,2.828),11)]

ADD: [(76,79,4.123)]

DROP: [(75,76,2.0), (73,72,3.606), (79,75,4.123)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 71496 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1064.545

Lista tabu: [((85,86,3.162),1), ((86,113,2.236),1), ((83,112,3.0),1), ((112,87,1.0),1), ((24,27,2.236),2), ((36,30,8.602),2), ((24,36,7.071),1), ((6,11,3.162),3), ((16,15,3.0),3), ((15,11,5.831),2), ((54,56,2.828),4), ((59,57,3.606),4), ((59,54,5.0),3), ((91,92,1.414),5), ((92,90,2.0),5), ((94,95,2.0),5), ((95,92,4.472),4), ((78,80,4.123),6), ((73,75,2.0),6), ((75,80,8.062),5), ((28,25,3.0),7), ((24,27,2.236),7), ((21,24,2.236),7), ((24,25,6.083),6), ((85,86,3.162),8), ((113,118,3.162),8), ((115,91,4.472),8), ((91,113,6.708),7), ((11,12,1.414),9), ((14,13,7.071),9), ((15,14,2.236),9), ((11,14,6.083),8), ((91,92,1.414),10), ((92,90,2.0),10), ((98,101,6.708),10), ((92,98,7.071),9), ((20,17,3.0),11), ((18,1,73.062),11), ((18,20,3.606),10), ((21,24,2.236),12), ((27,29,5.0),12), ((24,29,4.472),11)]

ADD: [(104,117,5.831)]

DROP: [(95,117,8.544), (116,98,5.099), (104,97,10.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 71517 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1059.211

Lista tabu: [((82,85,7.0),1), ((85,86,3.162),1), ((112,87,1.0),1), ((87,1,6.403),1), ((94,95,2.0),2), ((103,96,3.0),2), ((96,95,6.083),1), ((9,10,11.18),3), ((15,14,2.236),3), ((16,15,3.0),3), ((15,10,5.657),2), ((5,6,2.236),4), ((8,7,2.0),4), ((5,8,4.472),3), ((16,15,3.0),5), ((14,13,7.071),5), ((14,16,4.472),4), ((107,108,3.162),6), ((102,103,2.236),6), ((102,107,3.606),5), ((103,96,3.0),7), ((90,93,1.0),7), ((93,103,7.28),6), ((116,97,10.05),8), ((97,94,1.0),8), ((90,93,1.0),8), ((93,88,3.162),8), ((97,88,5.831),7), ((90,93,1.0),9), ((93,88,3.162),9), ((94,95,2.0),9), ((95,98,3.162),9), ((88,95,7.28),8), ((9,10,11.18),10), ((14,13,7.071),10), ((15,14,2.236),10), ((10,14,5.385),9), ((22,21,3.0),11), ((20,17,3.0),11), ((22,20,7.0),10), ((116,97,10.05),12), ((100,102,2.236),12), ((97,102,4.472),11)]

ADD: [(101,97,6.325)]

DROP: [(116,97,10.05), (98,101,6.708)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 71594 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1056.829

Lista tabu: [((118,114,2.828),1), ((19,115,1.414),1), ((119,19,1.414),1), ((103,102,2.236),2), ((107,106,1.414),2), ((102,106,4.123),1), ((32,31,2.0),3), ((34,28,3.606),3), ((31,28,2.0),2), ((102,100,2.236),4), ((101,97,6.325),4), ((102,101,4.472),3), ((63,62,2.0),5), ((66,60,5.831),5), ((60,62,5.831),4), ((45,42,3.162),6), ((49,52,5.385),6), ((46,49,4.472),6), ((49,42,7.071),5), ((4,5,1.0),7), ((6,11,3.162),7), ((11,5,2.236),6), ((69,74,5.0),8), ((77,78,2.828),8), ((69,77,3.606),7), ((61,64,3.162),9), ((65,63,2.236),9), ((65,61,4.472),8), ((49,52,5.385),10), ((51,50,5.0),10), ((51,49,5.385),9), ((34,28,3.606),11), ((29,33,2.828),11), ((27,29,5.0),11), ((29,34,6.708),10), ((1,87,6.403),12), ((112,83,3.0),12), ((97,94,1.0),12), ((112,94,8.062),11)]

ADD: [(87,83,4.0)]

DROP: [(1,87,6.403), (112,83,3.0), (83,96,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 71685 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1054.002

Lista tabu: [((32,31,2.0),1), ((23,26,2.236),1), ((6,11,3.162),2), ((12,16,2.236),2), ((12,6,4.472),1), ((85,86,3.162),3), ((113,118,3.162),3), ((92,90,2.0),3), ((113,90,5.0),2), ((77,78,2.828),4), ((75,72,2.236),4), ((73,75,2.0),4), ((77,75,4.472),3), ((21,24,2.236),5), ((20,17,3.0),5), ((21,20,4.0),4), ((1,89,3.162),6), ((89,3,41.437),6), ((86,113,2.236),6), ((113,89,7.211),5), ((101,97,6.325),7), ((94,95,2.0),7), ((95,97,2.236),6), ((49,52,5.385),8), ((48,47,2.0),8), ((50,48,2.828),8), ((49,48,4.0),7), ((41,44,5.0),9), ((46,49,4.472),9), ((41,46,7.616),8), ((103,102,2.236),10), ((101,97,6.325),10), ((103,101,6.708),9), ((102,100,2.236),11), ((104,105,2.828),11), ((102,104,6.325),10), ((101,97,6.325),12), ((95,98,3.162),12), ((98,97,5.0),11)]

ADD: [(113,82,5.099)]

DROP: [(82,85,7.0), (113,118,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 71723 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1053.939

Lista tabu: [((84,109,10.44),1), ((119,19,1.414),1), ((102,100,2.236),2), ((108,107,3.162),2), ((102,108,5.385),1), ((21,24,2.236),3), ((18,1,73.062),3), ((17,18,2.0),3), ((24,18,5.099),2), ((2,4,7.211),4), ((16,15,3.0),4), ((4,15,8.246),3), ((86,85,3.162),5), ((91,92,1.414),5), ((85,92,5.831),4), ((28,25,3.0),6), ((24,27,2.236),6), ((21,24,2.236),6), ((24,28,7.211),5), ((11,12,1.414),7), ((10,8,2.236),7), ((9,10,11.18),7), ((11,10,1.414),6), ((1,83,5.0),8), ((106,121,9.0),8), ((1,106,6.403),7), ((50,48,2.828),9), ((47,45,2.0),9), ((45,48,2.828),8), ((69,74,5.0),10), ((77,78,2.828),10), ((75,72,2.236),10), ((77,72,5.0),9), ((57,61,5.099),11), ((63,62,2.0),11), ((61,62,6.708),10), ((34,28,3.606),12), ((29,33,2.828),12), ((27,29,5.0),12), ((29,34,6.708),11)]

ADD: [(100,117,5.385)]

DROP: [(102,100,2.236), (101,97,6.325), (117,104,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 71791 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1052.493

Lista tabu: [((108,107,3.162),1), ((104,105,2.828),1), ((101,104,4.472),1), ((21,24,2.236),2), ((27,29,5.0),2), ((21,27,3.162),1), ((1,89,3.162),3), ((89,3,41.437),3), ((96,103,3.0),3), ((103,89,7.81),2), ((85,118,2.236),4), ((115,91,4.472),4), ((118,91,7.81),3), ((115,91,4.472),5), ((92,90,2.0),5), ((115,92,5.831),4), ((44,46,3.0),6), ((43,40,3.0),6), ((39,43,3.606),6), ((44,43,6.0),5), ((28,25,3.0),7), ((23,26,2.236),7), ((23,28,4.0),6), ((39,43,3.606),8), ((48,47,2.0),8), ((50,48,2.828),8), ((48,39,8.0),7), ((101,104,4.472),9), ((102,97,4.472),9), ((103,102,2.236),9), ((102,104,6.325),8), ((14,13,7.071),10), ((9,10,11.18),10), ((9,14,7.211),9), ((102,97,4.472),11), ((108,107,3.162),11), ((97,107,7.81),10), ((28,25,3.0),12), ((23,26,2.236),12), ((25,26,2.0),11)]

ADD: [(112,83,3.0)]

DROP: [(83,87,4.0), (112,96,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 71812 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1050.798

Lista tabu: [((109,119,3.606),1), ((115,91,4.472),1), ((69,74,5.0),2), ((79,76,4.123),2), ((74,76,6.0),1), ((113,86,2.236),3), ((91,92,1.414),3), ((113,91,6.708),2), ((35,32,3.0),4), ((29,33,2.828),4), ((27,29,5.0),4), ((29,35,5.385),3), ((102,97,4.472),5), ((107,106,1.414),5), ((97,106,7.81),4), ((11,12,1.414),6), ((8,7,2.0),6), ((12,7,5.0),5), ((54,56,2.828),7), ((58,55,2.236),7), ((54,58,5.0),6), ((117,100,5.385),8), ((101,104,4.472),8), ((97,94,1.0),8), ((94,101,7.28),7), ((61,64,3.162),9), ((65,63,2.236),9), ((65,61,4.472),8), ((32,31,2.0),10), ((23,26,2.236),10), ((32,23,6.325),9), ((87,96,5.385),11), ((113,86,2.236),11), ((86,87,2.828),10), ((21,24,2.236),12), ((27,29,5.0),12), ((24,29,4.472),11)]

ADD: [(101,117,3.162)]

DROP: [(117,100,5.385), (101,104,4.472)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 72112 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 36 seg. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 72192 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1061.928

Lista tabu: [((39,43,3.606),1), ((40,1,76.007),1), ((65,63,2.236),2), ((66,60,5.831),2), ((62,66,2.828),2), ((66,65,6.083),1), ((60,58,4.243),3), ((55,53,2.236),3), ((53,58,4.0),2), ((22,21,3.0),4), ((29,33,2.828),4), ((21,33,8.062),3), ((118,114,2.828),5), ((19,115,1.414),5), ((119,19,1.414),5), ((118,19,8.544),4), ((65,63,2.236),6), ((58,55,2.236),6), ((63,55,8.544),5), ((29,33,2.828),7), ((26,20,3.162),7), ((23,26,2.236),7), ((33,26,6.403),6), ((92,90,2.0),8), ((90,93,1.0),8), ((103,102,2.236),8), ((102,100,2.236),8), ((90,100,10.198),7), ((61,64,3.162),9), ((56,59,2.236),9), ((54,56,2.828),9), ((56,64,8.944),8), ((11,12,1.414),10), ((14,13,7.071),10), ((15,14,2.236),10), ((11,14,6.083),9), ((95,98,3.162),11), ((19,115,1.414),11), ((95,115,7.616),10), ((82,85,7.0),12), ((85,86,3.162),12), ((112,83,3.0),12), ((83,96,7.81),12), ((85,96,10.05),11)]

ADD: [(113,85,2.236)]

DROP: [(82,85,7.0), (86,113,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 72256 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1061.865

Lista tabu: [((32,31,2.0),1), ((34,28,3.606),1), ((29,33,2.828),1), ((69,74,5.0),2), ((77,78,2.828),2), ((74,78,4.472),1), ((103,102,2.236),3), ((95,98,3.162),3), ((102,98,8.062),2), ((27,29,5.0),4), ((32,31,2.0),4), ((35,32,3.0),4), ((27,32,7.81),3), ((91,115,4.472),5), ((90,92,2.0),5), ((93,90,1.0),5), ((90,115,7.616),4), ((1,99,22.361),6), ((99,69,32.016),6), ((117,104,5.831),6), ((104,105,2.828),6), ((99,117,5.831),5), ((25,23,1.0),7), ((26,20,3.162),7), ((20,23,3.606),6), ((9,10,11.18),8), ((14,13,7.071),8), ((15,14,2.236),8), ((10,14,5.385),7), ((114,118,2.828),9), ((19,119,1.414),9), ((115,19,1.414),9), ((114,19,7.81),8), ((89,3,41.437),10), ((4,5,1.0),10), ((5,3,7.28),9), ((104,105,2.828),11), ((108,107,3.162),11), ((107,105,3.606),10), ((102,100,2.236),12), ((101,97,6.325),12), ((107,106,1.414),12), ((101,106,8.062),11)]

ADD: [(100,117,5.385)]

DROP: [(102,100,2.236), (101,97,6.325), (117,104,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 72260 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1060.495

Lista tabu: [((91,115,4.472),1), ((90,92,2.0),1), ((93,90,1.0),1), ((1,99,22.361),2), ((99,69,32.016),2), ((117,104,5.831),2), ((104,105,2.828),2), ((99,117,5.831),1), ((25,23,1.0),3), ((26,20,3.162),3), ((20,23,3.606),2), ((9,10,11.18),4), ((14,13,7.071),4), ((15,14,2.236),4), ((10,14,5.385),3), ((114,118,2.828),5), ((19,119,1.414),5), ((115,19,1.414),5), ((114,19,7.81),4), ((89,3,41.437),6), ((4,5,1.0),6), ((5,3,7.28),5), ((104,105,2.828),7), ((108,107,3.162),7), ((107,105,3.606),6), ((102,100,2.236),8), ((101,97,6.325),8), ((107,106,1.414),8), ((101,106,8.062),7), ((102,100,2.236),17), ((101,97,6.325),17), ((117,104,5.831),17), ((100,117,5.385),15), ((24,27,2.236),10), ((32,31,2.0),10), ((35,32,3.0),10), ((24,32,7.211),9), ((9,10,11.18),11), ((8,7,2.0),11), ((10,7,3.606),10), ((1,89,3.162),12), ((89,3,41.437),12), ((83,96,7.81),12), ((89,83,2.236),11)]

ADD: [(75,72,2.236)]

DROP: [(79,75,4.123), (73,72,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 72273 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1056.667

Lista tabu: [((102,100,2.236),4), ((101,97,6.325),4), ((117,104,5.831),4), ((100,117,5.385),2), ((79,75,4.123),8), ((73,72,3.606),8), ((75,72,2.236),6), ((91,115,4.472),1), ((19,119,1.414),1), ((117,100,5.385),2), ((101,104,4.472),2), ((103,102,2.236),2), ((102,101,4.472),1), ((26,20,3.162),3), ((24,27,2.236),3), ((21,24,2.236),3), ((24,26,4.123),2), ((1,87,6.403),4), ((96,103,3.0),4), ((83,96,7.81),4), ((1,96,6.0),3), ((45,42,3.162),5), ((40,1,76.007),5), ((45,40,7.211),4), ((94,95,2.0),6), ((95,98,3.162),6), ((92,91,1.414),6), ((91,115,4.472),6), ((95,115,7.616),5), ((24,27,2.236),7), ((20,18,3.606),7), ((27,18,6.708),6), ((26,20,3.162),8), ((32,31,2.0),8), ((35,32,3.0),8), ((32,20,8.062),7), ((102,97,4.472),9), ((95,98,3.162),9), ((95,102,6.403),8), ((88,93,3.162),10), ((92,91,1.414),10), ((90,92,2.0),10), ((88,92,5.385),9), ((61,64,3.162),11), ((63,62,2.0),11), ((65,63,2.236),11), ((61,63,5.0),10), ((65,63,2.236),12), ((59,57,3.606),12), ((56,59,2.236),12), ((59,65,7.0),11)]

ADD: [(96,87,5.385)]

DROP: [(1,87,6.403), (83,96,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 72282 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1054.132

Lista tabu: [((88,93,3.162),1), ((92,91,1.414),1), ((90,92,2.0),1), ((61,64,3.162),2), ((63,62,2.0),2), ((65,63,2.236),2), ((61,63,5.0),1), ((65,63,2.236),3), ((59,57,3.606),3), ((56,59,2.236),3), ((59,65,7.0),2), ((1,87,6.403),12), ((83,96,7.81),12), ((96,87,5.385),10), ((86,82,6.708),5), ((96,87,5.385),5), ((86,87,2.828),4), ((92,91,1.414),6), ((118,113,3.162),6), ((92,118,8.062),5), ((39,43,3.606),7), ((40,1,76.007),7), ((39,40,2.0),6), ((115,19,1.414),8), ((116,98,5.099),8), ((98,115,8.0),7), ((114,118,2.828),9), ((118,113,3.162),9), ((85,86,3.162),9), ((86,82,6.708),9), ((114,86,7.28),8), ((97,102,4.472),10), ((103,96,3.0),10), ((105,104,2.828),10), ((103,104,8.062),9), ((63,62,2.0),11), ((66,60,5.831),11), ((60,62,5.831),10), ((16,15,3.0),12), ((10,8,2.236),12), ((15,8,7.81),11)]

ADD: [(113,82,5.099)]

DROP: [(86,82,6.708), (113,85,2.236), (118,113,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 72582 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 38 seg. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 72603 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1059.304

