+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121        122        123        124        125        126        127        128        129        130        131        132        133        134        135        136        137        138        139        140        141        142        143        144        145        146        147        148        149        150        151

DROP: [(85,93,14.213), (93,96,3.606), (99,60,3.606), (60,95,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 105442 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1070.418

Lista tabu: [((6,85,4.123),4), ((85,84,6.708),4), ((18,93,18.788),4), ((18,85,6.083),2), ((105,100,0.0),1), ((1,38,21.213),1), ((7,97,4.243),2), ((97,105,2.236),2), ((148,119,8.062),2), ((148,97,5.831),1), ((117,78,2.236),3), ((78,4,2.828),3), ((69,122,6.708),3), ((69,78,5.0),2), ((1,7,11.18),4), ((95,113,7.071),4), ((7,113,6.325),3), ((7,97,4.243),5), ((97,105,2.236),5), ((85,93,14.213),5), ((97,93,5.0),4), ((13,81,6.325),6), ((151,69,2.0),6), ((135,131,6.708),6), ((81,135,6.403),5), ((1,38,21.213),7), ((38,101,2.828),7), ((85,93,14.213),7), ((93,96,3.606),7), ((101,93,5.657),6), ((14,118,3.606),8), ((88,138,5.657),8), ((118,138,5.099),7), ((118,98,2.828),9), ((88,138,5.657),9), ((118,88,5.099),8), ((29,77,9.434),10), ((112,1,9.22),10), ((29,112,4.123),9), ((77,117,3.162),11), ((117,78,2.236),11), ((13,81,6.325),11), ((13,117,6.325),10), ((29,77,9.434),12), ((1,139,10.0),12), ((139,29,4.472),11), ((85,93,14.213),22), ((93,96,3.606),22), ((99,60,3.606),22), ((60,95,5.831),22), ((93,99,3.162),20)]

ADD: [(61,84,4.243)]

DROP: [(119,61,1.0), (6,84,7.071)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 105488 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1069.944

Lista tabu: [((106,27,5.0),1), ((27,150,3.606),1), ((1,139,10.0),1), ((90,19,7.81),2), ((1,7,11.18),2), ((7,90,5.099),1), ((97,105,2.236),3), ((100,94,2.828),3), ((93,95,6.403),3), ((100,95,6.083),2), ((20,124,3.162),4), ((124,8,8.062),4), ((63,49,12.53),4), ((124,49,5.831),3), ((124,8,8.062),5), ((8,1,21.213),5), ((89,149,3.162),5), ((8,89,6.325),4), ((29,77,9.434),6), ((112,1,9.22),6), ((29,112,4.123),5), ((38,101,2.828),7), ((92,62,5.831),7), ((94,86,2.828),7), ((94,101,6.0),6), ((14,118,3.606),8), ((118,98,2.828),8), ((93,95,6.403),8), ((93,118,5.099),7), ((150,111,7.616),9), ((111,5,4.123),9), ((73,74,3.162),9), ((111,73,6.403),8), ((67,72,9.434),10), ((66,137,8.062),10), ((72,137,6.083),9), ((125,48,4.0),11), ((48,37,7.211),11), ((63,49,12.53),11), ((48,49,6.403),10), ((100,94,2.828),12), ((93,95,6.403),12), ((100,93,4.472),11), ((92,62,5.831),13), ((62,17,4.472),13), ((94,86,2.828),13), ((62,94,6.0),12)]

ADD: [(102,133,6.083)]

DROP: [(102,1,17.117), (133,70,1.414), (28,133,6.708)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 105490 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1068.938

Lista tabu: [((97,105,2.236),1), ((100,94,2.828),1), ((93,95,6.403),1), ((20,124,3.162),2), ((124,8,8.062),2), ((63,49,12.53),2), ((124,49,5.831),1), ((124,8,8.062),3), ((8,1,21.213),3), ((89,149,3.162),3), ((8,89,6.325),2), ((29,77,9.434),4), ((112,1,9.22),4), ((29,112,4.123),3), ((38,101,2.828),5), ((92,62,5.831),5), ((94,86,2.828),5), ((94,101,6.0),4), ((14,118,3.606),6), ((118,98,2.828),6), ((93,95,6.403),6), ((93,118,5.099),5), ((150,111,7.616),7), ((111,5,4.123),7), ((73,74,3.162),7), ((111,73,6.403),6), ((67,72,9.434),8), ((66,137,8.062),8), ((72,137,6.083),7), ((125,48,4.0),9), ((48,37,7.211),9), ((63,49,12.53),9), ((48,49,6.403),8), ((100,94,2.828),10), ((93,95,6.403),10), ((100,93,4.472),9), ((92,62,5.831),11), ((62,17,4.472),11), ((94,86,2.828),11), ((62,94,6.0),10), ((102,1,17.117),21), ((133,70,1.414),21), ((28,133,6.708),21), ((102,133,6.083),19), ((35,79,5.0),13), ((79,1,31.064),13), ((80,130,1.0),13), ((130,82,6.708),13), ((79,82,6.325),12)]

ADD: [(96,38,6.403)]

DROP: [(1,38,21.213), (60,96,4.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 105518 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1065.938

Lista tabu: [((16,58,7.28),1), ((58,145,3.606),1), ((3,116,1.414),1), ((1,96,14.866),2), ((96,38,6.403),2), ((7,97,4.243),2), ((7,96,6.0),1), ((47,125,7.211),3), ((125,48,4.0),3), ((49,83,5.385),3), ((49,125,5.0),2), ((15,120,3.606),4), ((45,141,10.0),4), ((45,15,5.657),3), ((38,101,2.828),5), ((97,105,2.236),5), ((105,38,6.0),4), ((109,127,7.211),6), ((91,33,4.472),6), ((64,91,4.472),6), ((91,109,5.0),5), ((1,28,5.0),7), ((28,70,7.28),7), ((147,1,5.0),7), ((28,147,3.162),6), ((77,117,3.162),8), ((78,4,2.828),8), ((4,117,5.0),7), ((137,36,4.0),9), ((136,35,8.544),9), ((137,136,6.083),8), ((27,150,3.606),10), ((150,111,7.616),10), ((110,1,17.117),10), ((110,150,6.403),9), ((24,57,7.28),11), ((57,1,29.206),11), ((76,75,3.606),11), ((57,76,4.123),10), ((96,38,6.403),12), ((7,97,4.243),12), ((97,96,4.243),11), ((88,138,5.657),13), ((138,1,13.342),13), ((1,59,9.055),13), ((59,138,5.657),12)]

ADD: [(99,60,3.606)]

DROP: [(85,60,12.207), (60,1,17.804), (99,93,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 105531 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1064.922

Lista tabu: [((85,60,12.207),10), ((60,1,17.804),10), ((99,93,3.162),10), ((99,60,3.606),8), ((98,43,9.055),2), ((88,138,5.657),2), ((145,88,3.606),2), ((98,88,4.243),1), ((7,97,4.243),3), ((1,90,9.0),3), ((7,90,5.099),2), ((1,7,11.18),4), ((7,97,4.243),4), ((119,148,8.062),4), ((7,148,2.0),3), ((27,150,3.606),5), ((150,111,7.616),5), ((110,1,17.117),5), ((110,150,6.403),4), ((62,17,4.472),6), ((94,86,2.828),6), ((86,62,4.472),5), ((86,99,3.162),7), ((99,60,3.606),7), ((101,92,3.162),7), ((92,99,4.472),6), ((151,69,2.0),8), ((135,131,6.708),8), ((135,151,6.403),7), ((120,45,2.236),9), ((45,141,10.0),9), ((142,87,6.083),9), ((45,142,3.162),8), ((16,58,7.28),10), ((58,145,3.606),10), ((3,116,1.414),10), ((3,58,5.831),9), ((1,7,11.18),11), ((95,113,7.071),11), ((7,113,6.325),10), ((15,120,3.606),12), ((45,141,10.0),12), ((45,15,5.657),11), ((88,138,5.657),13), ((138,1,13.342),13), ((59,3,9.055),13), ((3,138,5.831),12)]

ADD: [(93,99,3.162)]

DROP: [(99,60,3.606), (93,95,6.403)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 105532 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1058.252

Lista tabu: [((85,60,12.207),9), ((60,1,17.804),9), ((99,93,3.162),9), ((99,60,3.606),7), ((98,43,9.055),1), ((88,138,5.657),1), ((145,88,3.606),1), ((7,97,4.243),2), ((1,90,9.0),2), ((7,90,5.099),1), ((1,7,11.18),3), ((7,97,4.243),3), ((119,148,8.062),3), ((7,148,2.0),2), ((27,150,3.606),4), ((150,111,7.616),4), ((110,1,17.117),4), ((110,150,6.403),3), ((62,17,4.472),5), ((94,86,2.828),5), ((86,62,4.472),4), ((86,99,3.162),6), ((99,60,3.606),6), ((101,92,3.162),6), ((92,99,4.472),5), ((151,69,2.0),7), ((135,131,6.708),7), ((135,151,6.403),6), ((120,45,2.236),8), ((45,141,10.0),8), ((142,87,6.083),8), ((45,142,3.162),7), ((16,58,7.28),9), ((58,145,3.606),9), ((3,116,1.414),9), ((3,58,5.831),8), ((1,7,11.18),10), ((95,113,7.071),10), ((7,113,6.325),9), ((15,120,3.606),11), ((45,141,10.0),11), ((45,15,5.657),10), ((88,138,5.657),12), ((138,1,13.342),12), ((59,3,9.055),12), ((3,138,5.831),11), ((99,60,3.606),22), ((93,95,6.403),22), ((93,99,3.162),20)]

ADD: [(85,6,4.123)]

DROP: [(61,6,4.472), (6,119,3.606), (85,1,24.331)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 105558 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1056.491

Lista tabu: [((88,138,5.657),1), ((138,1,13.342),1), ((59,3,9.055),1), ((14,118,3.606),2), ((118,98,2.828),2), ((60,95,5.831),2), ((118,60,6.083),1), ((35,79,5.0),3), ((79,1,31.064),3), ((80,130,1.0),3), ((130,82,6.708),3), ((79,82,6.325),2), ((92,62,5.831),4), ((17,142,3.0),4), ((17,92,5.099),3), ((151,69,2.0),5), ((135,131,6.708),5), ((151,135,6.403),4), ((47,125,7.211),6), ((125,48,4.0),6), ((49,83,5.385),6), ((49,125,5.0),5), ((75,73,3.162),7), ((74,22,3.162),7), ((22,73,4.472),6), ((13,81,6.325),8), ((151,69,2.0),8), ((151,13,6.325),7), ((90,19,7.81),9), ((148,1,10.44),9), ((148,90,3.162),8), ((14,118,3.606),10), ((138,1,13.342),10), ((14,138,3.606),9), ((42,23,4.243),11), ((134,76,3.162),11), ((134,42,5.0),10), ((130,82,6.708),12), ((34,103,5.0),12), ((34,130,6.403),11), ((97,105,2.236),13), ((60,95,5.831),13), ((93,60,2.236),13), ((105,60,2.236),12)]

ADD: [(96,93,3.606)]

DROP: [(99,93,3.162), (93,60,2.236), (96,38,6.403)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 105628 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


La solución anterior duró 0min 27seg    -------> Nuevo optimo local. Costo: 1055.393       ==> Optimo: 1053.0  Desvio: 0.2%

Lista tabu: [((1,128,13.928),1), ((107,53,7.211),1), ((146,42,4.243),2), ((23,134,1.0),2), ((146,23,6.0),1), ((1,2,15.232),3), ((2,123,8.062),3), ((102,133,6.083),3), ((2,133,4.243),2), ((5,56,8.544),4), ((140,40,3.162),4), ((26,140,7.81),4), ((5,140,6.403),3), ((134,76,3.162),5), ((75,73,3.162),5), ((73,76,5.385),4), ((118,98,2.828),6), ((88,138,5.657),6), ((118,88,5.099),5), ((93,38,2.828),7), ((38,101,2.828),7), ((99,60,3.606),7), ((38,99,1.414),6), ((92,62,5.831),8), ((17,142,3.0),8), ((17,92,5.099),7), ((118,98,2.828),9), ((98,43,9.055),9), ((86,99,3.162),9), ((99,60,3.606),9), ((98,60,5.0),8), ((89,149,3.162),10), ((63,49,12.53),10), ((63,89,6.325),9), ((93,38,2.828),11), ((38,101,2.828),11), ((97,105,2.236),11), ((105,38,6.0),10), ((135,131,6.708),12), ((55,110,6.403),12), ((135,55,5.657),11), ((7,97,4.243),13), ((97,105,2.236),13), ((119,148,8.062),13), ((148,97,5.831),12)]

ADD: [(70,102,5.0)]

DROP: [(102,133,6.083), (70,11,14.765), (28,70,7.28)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 105928 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 1 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 1

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106028 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 1 seg. Admitimos el penultimo optimo local del nodo 0. Cant estancamientos: 2

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106109 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1088.236

Lista tabu: [((1,106,7.071),1), ((106,27,5.0),1), ((41,54,6.708),1), ((54,1,4.472),1), ((29,77,9.434),2), ((51,112,7.81),2), ((77,112,7.071),1), ((1,14,11.18),3), ((14,118,3.606),3), ((148,1,10.44),3), ((148,14,8.602),2), ((18,93,18.788),4), ((93,96,3.606),4), ((99,60,3.606),4), ((93,99,3.162),3), ((136,35,8.544),5), ((35,79,5.0),5), ((78,4,2.828),5), ((4,80,3.606),5), ((79,4,9.22),4), ((109,127,7.211),6), ((132,129,6.325),6), ((109,132,9.22),5), ((5,56,8.544),7), ((26,140,7.81),7), ((56,140,8.944),6), ((150,111,7.616),8), ((111,5,4.123),8), ((74,22,3.162),8), ((111,74,8.062),7), ((117,78,2.236),9), ((78,4,2.828),9), ((69,122,6.708),9), ((78,122,9.055),8), ((91,33,4.472),10), ((132,129,6.325),10), ((129,33,8.246),9), ((15,120,3.606),11), ((45,141,10.0),11), ((45,15,5.657),10), ((117,78,2.236),12), ((4,80,3.606),12), ((78,80,6.403),11), ((2,123,8.062),13), ((123,52,7.071),13), ((31,71,5.0),13), ((71,123,5.099),12)]

ADD: [(99,38,1.414)]

DROP: [(85,38,14.213), (38,101,2.828), (99,60,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106120 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1082.779

Lista tabu: [((117,78,2.236),1), ((4,80,3.606),1), ((2,123,8.062),2), ((123,52,7.071),2), ((31,71,5.0),2), ((71,123,5.099),1), ((85,38,14.213),12), ((38,101,2.828),12), ((99,60,3.606),12), ((99,38,1.414),10), ((62,17,4.472),4), ((142,87,6.083),4), ((17,87,6.325),3), ((13,81,6.325),5), ((117,78,2.236),5), ((13,78,8.544),4), ((28,133,6.708),6), ((147,1,5.0),6), ((28,147,3.162),5), ((1,2,15.232),7), ((2,123,8.062),7), ((70,32,7.81),7), ((2,70,4.472),6), ((69,122,6.708),8), ((30,25,7.071),8), ((30,69,8.544),7), ((15,120,3.606),9), ((45,141,10.0),9), ((45,15,5.657),8), ((27,150,3.606),10), ((150,111,7.616),10), ((55,110,6.403),10), ((55,150,9.055),9), ((57,1,29.206),11), ((111,5,4.123),11), ((150,111,7.616),11), ((111,57,9.22),10), ((149,89,3.162),12), ((89,11,8.944),12), ((107,53,7.211),12), ((89,107,7.071),11), ((81,151,0.0),13), ((78,4,2.828),13), ((4,81,8.062),12)]

ADD: [(32,149,6.708)]

DROP: [(128,149,8.602), (149,89,3.162), (32,63,9.22)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106125 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1081.237

Lista tabu: [((85,38,14.213),7), ((38,101,2.828),7), ((99,60,3.606),7), ((99,38,1.414),5), ((28,133,6.708),1), ((147,1,5.0),1), ((1,2,15.232),2), ((2,123,8.062),2), ((70,32,7.81),2), ((2,70,4.472),1), ((69,122,6.708),3), ((30,25,7.071),3), ((30,69,8.544),2), ((15,120,3.606),4), ((45,141,10.0),4), ((45,15,5.657),3), ((27,150,3.606),5), ((150,111,7.616),5), ((55,110,6.403),5), ((55,150,9.055),4), ((57,1,29.206),6), ((111,5,4.123),6), ((150,111,7.616),6), ((111,57,9.22),5), ((149,89,3.162),7), ((89,11,8.944),7), ((107,53,7.211),7), ((89,107,7.071),6), ((81,151,0.0),8), ((78,4,2.828),8), ((4,81,8.062),7), ((128,149,8.602),18), ((149,89,3.162),18), ((32,63,9.22),18), ((32,149,6.708),16), ((1,2,15.232),10), ((2,123,8.062),10), ((71,102,4.0),10), ((102,1,17.117),10), ((2,71,8.062),9), ((42,23,4.243),11), ((75,73,3.162),11), ((76,75,3.606),11), ((42,75,7.211),10), ((10,104,5.0),12), ((104,67,9.487),12), ((21,31,7.071),12), ((21,104,7.071),11), ((59,3,9.055),13), ((22,41,7.071),13), ((3,41,9.434),12)]

ADD: [(61,6,4.472)]

DROP: [(1,6,20.616), (85,101,14.765), (61,119,1.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106150 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1079.222

Lista tabu: [((52,121,8.0),1), ((10,104,5.0),1), ((36,136,2.236),1), ((1,7,11.18),2), ((7,97,4.243),2), ((96,1,14.866),2), ((7,96,6.0),1), ((16,58,7.28),3), ((43,143,3.606),3), ((98,43,9.055),3), ((43,16,9.22),2), ((94,86,2.828),4), ((38,60,4.123),4), ((38,94,4.472),3), ((65,12,13.0),5), ((12,108,3.606),5), ((127,64,1.0),5), ((64,12,8.062),4), ((48,37,7.211),6), ((144,50,4.123),6), ((37,50,8.944),5), ((29,77,9.434),7), ((51,112,7.81),7), ((77,112,7.071),6), ((52,121,8.0),8), ((10,104,5.0),8), ((137,36,4.0),8), ((10,36,9.434),7), ((86,99,3.162),9), ((60,95,5.831),9), ((95,99,9.22),8), ((65,12,13.0),10), ((20,124,3.162),10), ((124,12,8.944),9), ((94,86,2.828),11), ((38,60,4.123),11), ((60,86,5.385),10), ((59,3,9.055),12), ((116,146,6.708),12), ((146,3,8.062),11), ((130,82,6.708),13), ((34,103,5.0),13), ((82,103,7.81),12)]

ADD: [(86,93,6.0)]

DROP: [(94,86,2.828), (86,99,3.162), (18,93,18.788)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106152 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1078.075

Lista tabu: [((16,58,7.28),1), ((43,143,3.606),1), ((98,43,9.055),1), ((94,86,2.828),2), ((38,60,4.123),2), ((38,94,4.472),1), ((65,12,13.0),3), ((12,108,3.606),3), ((127,64,1.0),3), ((64,12,8.062),2), ((48,37,7.211),4), ((144,50,4.123),4), ((37,50,8.944),3), ((29,77,9.434),5), ((51,112,7.81),5), ((77,112,7.071),4), ((52,121,8.0),6), ((10,104,5.0),6), ((137,36,4.0),6), ((10,36,9.434),5), ((86,99,3.162),7), ((60,95,5.831),7), ((95,99,9.22),6), ((65,12,13.0),8), ((20,124,3.162),8), ((124,12,8.944),7), ((94,86,2.828),9), ((38,60,4.123),9), ((60,86,5.385),8), ((59,3,9.055),10), ((116,146,6.708),10), ((146,3,8.062),9), ((130,82,6.708),11), ((34,103,5.0),11), ((82,103,7.81),10), ((94,86,2.828),21), ((86,99,3.162),21), ((18,93,18.788),21), ((86,93,6.0),19), ((51,112,7.81),13), ((112,1,9.22),13), ((28,133,6.708),13), ((112,28,7.071),12)]

ADD: [(32,89,5.0)]

DROP: [(128,89,5.657), (89,11,8.944), (32,149,6.708)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106175 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1075.318

Lista tabu: [((1,90,9.0),1), ((90,19,7.81),1), ((95,113,7.071),1), ((18,86,13.601),2), ((86,93,6.0),2), ((105,100,0.0),2), ((100,94,2.828),2), ((86,105,5.657),1), ((29,77,9.434),3), ((139,13,5.0),3), ((29,13,9.22),2), ((89,149,3.162),4), ((63,49,12.53),4), ((128,11,12.0),4), ((11,63,6.325),3), ((7,97,4.243),5), ((60,95,5.831),5), ((7,60,7.211),4), ((94,99,3.162),6), ((60,95,5.831),6), ((95,99,9.22),5), ((5,56,8.544),7), ((57,1,29.206),7), ((5,57,8.246),6), ((28,133,6.708),8), ((1,128,13.928),8), ((28,128,9.434),7), ((18,86,13.601),9), ((86,93,6.0),9), ((94,99,3.162),9), ((86,99,3.162),8), ((14,118,3.606),10), ((118,98,2.828),10), ((60,95,5.831),10), ((118,60,6.083),9), ((126,84,7.071),11), ((84,61,4.243),11), ((1,115,24.042),11), ((115,9,2.236),11), ((126,115,6.403),10), ((68,24,12.0),12), ((24,57,7.28),12), ((23,134,1.0),12), ((134,76,3.162),12), ((24,76,8.485),11), ((80,130,1.0),13), ((122,30,2.0),13), ((30,80,9.22),12)]

ADD: [(86,101,4.472)]

DROP: [(1,101,24.042), (18,86,13.601)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106230 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1074.835

Lista tabu: [((27,150,3.606),1), ((150,111,7.616),1), ((139,13,5.0),1), ((116,146,6.708),2), ((74,22,3.162),2), ((73,74,3.162),2), ((116,74,8.062),1), ((1,90,9.0),3), ((90,19,7.81),3), ((95,113,7.071),3), ((113,90,5.831),2), ((78,4,2.828),4), ((51,112,7.81),4), ((78,51,7.211),3), ((132,129,6.325),5), ((21,31,7.071),5), ((31,129,7.616),4), ((7,97,4.243),6), ((100,94,2.828),6), ((100,7,6.403),5), ((1,59,9.055),7), ((41,54,6.708),7), ((59,54,5.099),6), ((136,35,8.544),8), ((121,10,2.828),8), ((52,121,8.0),8), ((121,136,7.071),7), ((97,105,2.236),9), ((60,95,5.831),9), ((97,60,3.162),8), ((52,121,8.0),10), ((10,104,5.0),10), ((137,36,4.0),10), ((10,36,9.434),9), ((89,149,3.162),11), ((63,49,12.53),11), ((128,11,12.0),11), ((149,128,8.602),10), ((89,149,3.162),12), ((83,107,6.0),12), ((149,107,8.944),11), ((107,53,7.211),13), ((89,149,3.162),13), ((32,89,5.0),13), ((89,53,9.055),12)]

ADD: [(6,119,3.606)]

DROP: [(61,6,4.472), (85,119,6.325)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106251 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1074.012

Lista tabu: [((61,6,4.472),2), ((85,119,6.325),2), ((89,149,3.162),1), ((63,49,12.53),1), ((98,43,9.055),2), ((88,138,5.657),2), ((145,88,3.606),2), ((43,88,7.211),1), ((105,100,0.0),3), ((86,101,4.472),3), ((105,101,8.246),2), ((41,54,6.708),4), ((54,1,4.472),4), ((1,139,10.0),4), ((54,139,8.944),3), ((151,69,2.0),5), ((30,25,7.071),5), ((30,151,9.434),4), ((20,124,3.162),6), ((124,8,8.062),6), ((149,63,3.162),6), ((63,49,12.53),6), ((124,49,5.831),5), ((88,138,5.657),7), ((138,1,13.342),7), ((59,3,9.055),7), ((3,116,1.414),7), ((88,3,7.071),6), ((29,77,9.434),8), ((77,117,3.162),8), ((151,69,2.0),8), ((151,77,8.602),7), ((13,81,6.325),9), ((151,69,2.0),9), ((30,25,7.071),9), ((81,30,9.434),8), ((1,96,14.866),10), ((96,93,3.606),10), ((7,97,4.243),10), ((7,96,6.0),9), ((28,133,6.708),11), ((147,1,5.0),11), ((28,147,3.162),10), ((128,11,12.0),12), ((109,127,7.211),12), ((11,127,8.544),11), ((126,46,1.0),13), ((46,19,14.142),13), ((1,115,24.042),13), ((115,9,2.236),13), ((126,115,6.403),12)]

ADD: [(61,115,9.434)]

DROP: [(85,61,6.708), (61,84,4.243), (1,115,24.042)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106261 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1073.538

Lista tabu: [((28,133,6.708),1), ((147,1,5.0),1), ((128,11,12.0),2), ((109,127,7.211),2), ((11,127,8.544),1), ((126,46,1.0),3), ((46,19,14.142),3), ((1,115,24.042),3), ((115,9,2.236),3), ((126,115,6.403),2), ((85,61,6.708),13), ((61,84,4.243),13), ((1,115,24.042),13), ((61,115,9.434),11), ((13,81,6.325),5), ((151,69,2.0),5), ((81,69,2.0),4), ((94,99,3.162),6), ((38,60,4.123),6), ((38,94,4.472),5), ((139,13,5.0),7), ((110,1,17.117),7), ((139,110,7.28),6), ((19,90,7.81),8), ((90,1,9.0),8), ((7,97,4.243),8), ((90,97,8.944),7), ((86,101,4.472),9), ((92,62,5.831),9), ((38,60,4.123),9), ((60,92,7.81),8), ((1,96,14.866),10), ((96,93,3.606),10), ((60,95,5.831),10), ((96,95,3.162),9), ((80,130,1.0),11), ((122,30,2.0),11), ((30,80,9.22),10), ((109,127,7.211),12), ((132,129,6.325),12), ((109,132,9.22),11), ((5,56,8.544),13), ((26,140,7.81),13), ((131,55,2.236),13), ((56,131,6.403),12)]

ADD: [(102,133,6.083)]

DROP: [(28,133,6.708), (133,70,1.414), (102,1,17.117)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 106262 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1071.732

