+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80

ADD: [(59,33,19.0)]

DROP: [(59,5,36.346), (33,51,10.0), (46,33,7.616)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 64462 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 53 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 64469 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1876.164

Lista tabu: [((21,60,17.205),3), ((42,47,6.083),3), ((21,47,18.439),2), ((79,62,13.416),4), ((62,76,12.083),4), ((17,58,12.042),4), ((58,27,17.117),4), ((62,17,7.071),3), ((11,72,8.062),5), ((72,29,13.928),5), ((25,12,12.53),5), ((12,1,65.115),5), ((29,12,14.213),4), ((10,55,15.0),6), ((55,73,17.029),6), ((65,34,12.042),6), ((34,16,7.071),6), ((55,65,21.633),5), ((13,45,1.414),7), ((45,24,7.211),7), ((30,75,7.0),7), ((45,75,12.806),6), ((38,35,15.0),8), ((35,1,75.505),8), ((72,29,13.928),8), ((29,35,12.042),7), ((72,29,13.928),9), ((53,64,15.524),9), ((53,72,13.038),8)]

ADD: [(77,71,18.0)]

DROP: [(67,71,6.325), (71,39,15.811), (77,1,65.115)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 64554 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1874.3

Lista tabu: [((42,60,25.0),1), ((60,28,2.0),1), ((32,18,2.0),1), ((18,30,7.28),1), ((1,65,71.847),2), ((65,34,12.042),2), ((75,1,53.907),2), ((75,65,24.0),1), ((72,29,13.928),3), ((53,64,15.524),3), ((53,72,13.038),2), ((4,61,10.63),4), ((18,30,7.28),4), ((18,4,18.385),3), ((2,22,12.369),5), ((22,41,12.166),5), ((1,8,40.012),5), ((8,11,14.56),5), ((2,8,6.708),4), ((10,55,15.0),6), ((55,73,17.029),6), ((34,16,7.071),6), ((16,56,10.198),6), ((55,56,18.682),5), ((80,3,17.72),7), ((38,35,15.0),7), ((35,3,13.892),6), ((47,40,21.932),8), ((40,78,16.279),8), ((32,18,2.0),8), ((18,30,7.28),8), ((47,18,18.248),7), ((43,14,10.198),9), ((14,2,18.358),9), ((53,64,15.524),9), ((64,1,58.694),9), ((2,64,24.515),8)]

ADD: [(26,60,21.378)]

DROP: [(20,26,17.889), (42,60,25.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 64654 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 55 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 64657 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1904.449

Lista tabu: [((72,29,13.928),7), ((53,64,15.524),7), ((11,72,8.062),7), ((29,11,21.84),6), ((15,49,20.224),8), ((19,80,14.866),8), ((49,80,10.817),7), ((20,26,17.889),9), ((42,60,25.0),9), ((65,34,12.042),9), ((65,26,16.492),8)]

ADD: [(77,71,18.0)]

DROP: [(67,71,6.325), (71,39,15.811), (77,1,65.115)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 64707 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1884.298

Lista tabu: [((78,52,5.0),1), ((52,1,37.014),1), ((14,43,10.198),1), ((37,54,10.63),2), ((67,39,17.029),2), ((67,37,11.045),1), ((29,53,2.828),3), ((53,64,15.524),3), ((25,12,12.53),3), ((12,53,11.402),2), ((9,69,13.601),4), ((17,58,12.042),4), ((17,9,19.026),3), ((1,13,56.356),5), ((13,45,1.414),5), ((18,30,7.28),5), ((30,75,7.0),5), ((13,18,16.0),4), ((18,30,7.28),6), ((30,75,7.0),6), ((47,40,21.932),6), ((40,78,16.279),6), ((75,40,9.487),5), ((61,32,10.05),7), ((18,30,7.28),7), ((4,61,10.63),7), ((4,32,19.235),6), ((24,31,13.454),8), ((25,12,12.53),8), ((25,24,13.0),7), ((61,32,10.05),9), ((18,30,7.28),9), ((18,61,10.05),8)]

ADD: [(21,60,17.205)]

DROP: [(21,47,18.439), (42,60,25.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 64807 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 56 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 64823 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1906.718

Lista tabu: [((17,58,12.042),1), ((58,27,17.117),1), ((79,62,13.416),1), ((62,76,12.083),1), ((60,28,2.0),2), ((28,6,12.083),2), ((61,32,10.05),2), ((61,28,19.026),1), ((59,33,19.0),3), ((46,51,9.055),3), ((33,51,10.0),2), ((14,11,39.395),4), ((11,72,8.062),4), ((53,64,15.524),4), ((64,1,58.694),4), ((53,11,20.616),3), ((60,28,2.0),5), ((28,6,12.083),5), ((31,7,5.831),5), ((28,7,18.601),4), ((28,6,12.083),6), ((6,1,62.266),6), ((18,30,7.28),6), ((30,75,7.0),6), ((6,75,13.601),5), ((14,11,39.395),7), ((74,37,15.0),7), ((14,37,18.358),6), ((1,15,67.365),8), ((15,49,20.224),8), ((72,29,13.928),8), ((15,29,12.806),7), ((9,69,13.601),9), ((17,58,12.042),9), ((17,9,19.026),8)]

ADD: [(21,60,17.205)]

DROP: [(21,47,18.439), (42,60,25.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 64864 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1902.035

Lista tabu: [((1,65,71.847),1), ((40,78,16.279),1), ((47,40,21.932),1), ((47,40,21.932),2), ((40,78,16.279),2), ((18,30,7.28),2), ((30,75,7.0),2), ((40,18,12.166),1), ((60,28,2.0),3), ((28,6,12.083),3), ((24,31,13.454),3), ((28,24,19.105),2), ((45,24,7.211),4), ((24,31,13.454),4), ((64,1,58.694),4), ((24,64,14.036),3), ((58,27,17.117),5), ((66,70,11.402),5), ((70,27,20.248),4), ((60,28,2.0),6), ((28,6,12.083),6), ((18,30,7.28),6), ((30,28,13.038),5), ((1,13,56.356),7), ((24,31,13.454),7), ((31,13,18.028),6), ((54,68,8.062),8), ((67,71,6.325),8), ((54,67,8.062),7), ((7,25,4.0),9), ((25,12,12.53),9), ((53,64,15.524),9), ((64,25,18.439),8)]

ADD: [(77,71,18.0)]

DROP: [(67,71,6.325), (71,39,15.811), (77,1,65.115)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 64875 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1888.232

Lista tabu: [((67,71,6.325),5), ((71,39,15.811),5), ((77,1,65.115),5), ((77,71,18.0),3), ((59,33,19.0),1), ((51,77,7.071),1), ((1,63,54.406),2), ((63,79,34.655),2), ((11,72,8.062),2), ((63,72,20.591),1), ((40,78,16.279),3), ((78,52,5.0),3), ((37,54,10.63),3), ((37,78,17.464),2), ((14,11,39.395),4), ((11,72,8.062),4), ((53,64,15.524),4), ((64,1,58.694),4), ((64,72,11.705),3), ((44,17,2.0),5), ((17,58,12.042),5), ((62,76,12.083),5), ((76,21,2.0),5), ((17,21,18.439),4), ((12,1,65.115),6), ((24,31,13.454),6), ((45,24,7.211),6), ((24,12,13.038),5), ((1,2,34.234),7), ((2,8,6.708),7), ((43,22,34.438),7), ((22,41,12.166),7), ((2,41,18.028),6), ((22,41,12.166),8), ((41,1,19.925),8), ((14,11,39.395),8), ((41,14,19.026),7), ((78,52,5.0),9), ((52,1,37.014),9), ((37,54,10.63),9), ((54,52,9.22),8)]

ADD: [(11,8,14.56)]

DROP: [(14,11,39.395), (11,72,8.062), (8,43,32.558), (43,22,34.438)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 64975 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 57 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 64976 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1919.571

Lista tabu: [((47,40,21.932),9), ((40,78,16.279),9), ((32,18,2.0),9), ((18,30,7.28),9), ((47,18,18.248),8)]

ADD: [(2,22,12.369)]

DROP: [(1,2,34.234), (8,22,12.728), (22,43,34.438)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 64991 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1917.707

Lista tabu: [((1,2,34.234),1), ((8,22,12.728),1), ((22,43,34.438),1), ((24,31,13.454),1), ((7,25,4.0),1), ((39,50,41.11),2), ((50,1,11.662),2), ((1,59,56.009),2), ((59,33,19.0),2), ((39,59,5.385),1), ((13,45,1.414),3), ((24,31,13.454),3), ((45,31,16.763),2), ((56,48,21.378),4), ((48,20,8.602),4), ((36,66,11.18),4), ((66,70,11.402),4), ((48,70,11.18),3), ((45,24,7.211),5), ((25,12,12.53),5), ((45,25,19.416),4), ((60,28,2.0),6), ((28,6,12.083),6), ((24,31,13.454),6), ((28,24,19.105),5), ((62,76,12.083),7), ((76,21,2.0),7), ((44,17,2.0),7), ((17,58,12.042),7), ((76,44,20.881),6), ((25,12,12.53),8), ((12,1,65.115),8), ((72,29,13.928),8), ((29,12,14.213),7), ((45,24,7.211),9), ((24,31,13.454),9), ((64,1,58.694),9), ((24,64,14.036),8)]

ADD: [(20,42,19.647)]

DROP: [(20,26,17.889), (42,60,25.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 64997 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1894.483

Lista tabu: [((62,76,12.083),1), ((76,21,2.0),1), ((44,17,2.0),1), ((17,58,12.042),1), ((25,12,12.53),2), ((12,1,65.115),2), ((72,29,13.928),2), ((29,12,14.213),1), ((45,24,7.211),3), ((24,31,13.454),3), ((64,1,58.694),3), ((24,64,14.036),2), ((20,26,17.889),10), ((42,60,25.0),10), ((20,42,19.647),8), ((26,60,21.378),5), ((28,6,12.083),5), ((60,6,13.038),4), ((27,36,13.0),6), ((36,66,11.18),6), ((56,48,21.378),6), ((48,20,8.602),6), ((66,48,16.643),5), ((72,29,13.928),7), ((53,64,15.524),7), ((64,29,18.028),6), ((65,34,12.042),8), ((16,56,10.198),8), ((65,16,15.264),7), ((1,15,67.365),9), ((15,49,20.224),9), ((53,64,15.524),9), ((15,53,13.416),8)]

ADD: [(43,14,10.198)]

DROP: [(43,41,29.155), (41,1,19.925), (1,14,22.204), (14,11,39.395)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65004 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1893.106

Lista tabu: [((20,26,17.889),3), ((42,60,25.0),3), ((20,42,19.647),1), ((65,34,12.042),1), ((16,56,10.198),1), ((1,15,67.365),2), ((15,49,20.224),2), ((53,64,15.524),2), ((15,53,13.416),1), ((43,41,29.155),9), ((41,1,19.925),9), ((1,14,22.204),9), ((14,11,39.395),9), ((43,14,10.198),7), ((38,35,15.0),4), ((35,1,75.505),4), ((25,12,12.53),4), ((12,35,10.44),3), ((27,36,13.0),5), ((36,66,11.18),5), ((56,48,21.378),5), ((48,20,8.602),5), ((66,48,16.643),4), ((63,79,34.655),6), ((79,62,13.416),6), ((31,7,5.831),6), ((79,7,15.232),5), ((7,25,4.0),7), ((25,12,12.53),7), ((3,38,2.0),7), ((38,35,15.0),7), ((7,38,16.279),6), ((27,36,13.0),8), ((66,70,11.402),8), ((27,66,15.232),7), ((10,55,15.0),9), ((55,73,17.029),9), ((34,16,7.071),9), ((16,56,10.198),9), ((55,56,18.682),8)]

ADD: [(12,64,6.708)]

DROP: [(25,12,12.53), (12,1,65.115), (53,64,15.524)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65016 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1893.094

Lista tabu: [((25,12,12.53),4), ((12,1,65.115),4), ((53,64,15.524),4), ((12,64,6.708),2), ((12,64,6.708),1), ((64,1,58.694),1), ((45,24,7.211),1), ((61,32,10.05),2), ((30,75,7.0),2), ((30,61,11.314),1), ((1,59,56.009),3), ((59,33,19.0),3), ((67,71,6.325),3), ((71,39,15.811),3), ((59,67,19.416),2), ((56,48,21.378),4), ((20,42,19.647),4), ((42,48,18.439),3), ((60,28,2.0),5), ((28,6,12.083),5), ((31,7,5.831),5), ((28,7,18.601),4), ((28,6,12.083),6), ((6,1,62.266),6), ((18,30,7.28),6), ((6,18,11.705),5), ((47,40,21.932),7), ((40,78,16.279),7), ((18,30,7.28),7), ((30,75,7.0),7), ((40,18,12.166),6), ((1,65,71.847),8), ((65,34,12.042),8), ((61,32,10.05),8), ((61,65,16.031),7), ((19,80,14.866),9), ((72,29,13.928),9), ((19,29,18.788),8)]

ADD: [(45,25,19.416)]

DROP: [(45,24,7.211), (25,1,73.682)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65020 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1889.987

Lista tabu: [((60,28,2.0),1), ((28,6,12.083),1), ((31,7,5.831),1), ((28,6,12.083),2), ((6,1,62.266),2), ((18,30,7.28),2), ((6,18,11.705),1), ((47,40,21.932),3), ((40,78,16.279),3), ((18,30,7.28),3), ((30,75,7.0),3), ((40,18,12.166),2), ((1,65,71.847),4), ((65,34,12.042),4), ((61,32,10.05),4), ((61,65,16.031),3), ((19,80,14.866),5), ((72,29,13.928),5), ((19,29,18.788),4), ((45,24,7.211),12), ((25,1,73.682),12), ((45,25,19.416),10), ((68,67,0.0),7), ((71,39,15.811),7), ((67,39,17.029),6), ((4,61,10.63),8), ((30,75,7.0),8), ((4,30,15.0),7), ((78,52,5.0),9), ((52,1,37.014),9), ((75,1,53.907),9), ((52,75,18.974),8)]

ADD: [(45,31,16.763)]

DROP: [(45,25,19.416), (31,24,13.454)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65038 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1888.823

Lista tabu: [((58,27,17.117),1), ((76,21,2.0),1), ((80,3,17.72),2), ((53,12,11.402),2), ((12,80,18.385),1), ((1,13,56.356),3), ((45,31,16.763),3), ((31,13,18.028),2), ((26,60,21.378),4), ((60,28,2.0),4), ((45,31,16.763),4), ((60,31,11.662),3), ((53,12,11.402),5), ((64,1,58.694),5), ((53,64,15.524),4), ((65,34,12.042),6), ((16,56,10.198),6), ((65,16,15.264),5), ((60,28,2.0),7), ((28,6,12.083),7), ((61,32,10.05),7), ((61,28,19.026),6), ((26,60,21.378),8), ((60,28,2.0),8), ((79,62,13.416),8), ((62,76,12.083),8), ((60,76,18.868),7), ((4,61,10.63),9), ((61,32,10.05),9), ((1,13,56.356),9), ((13,61,19.723),8)]

ADD: [(24,63,8.602)]

DROP: [(1,63,54.406), (63,79,34.655), (24,1,61.465)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65078 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1871.211

Lista tabu: [((42,26,4.243),1), ((26,60,21.378),1), ((61,32,10.05),1), ((18,30,7.28),2), ((26,60,21.378),2), ((60,18,11.0),1), ((25,24,13.0),3), ((24,63,8.602),3), ((3,38,2.0),3), ((38,35,15.0),3), ((25,38,16.031),2), ((48,20,8.602),4), ((20,42,19.647),4), ((62,76,12.083),4), ((20,62,20.125),3), ((60,28,2.0),5), ((28,6,12.083),5), ((47,40,21.932),5), ((40,28,21.095),4), ((67,71,6.325),6), ((71,39,15.811),6), ((52,1,37.014),6), ((71,52,20.248),5), ((25,24,13.0),7), ((53,12,11.402),7), ((12,25,12.53),6), ((72,29,13.928),8), ((12,64,6.708),8), ((12,72,14.142),7), ((28,6,12.083),9), ((6,1,62.266),9), ((4,61,10.63),9), ((61,6,18.439),8)]

ADD: [(26,47,5.0)]

DROP: [(26,60,21.378), (21,47,18.439)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65121 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1865.185

Lista tabu: [((37,54,10.63),1), ((71,39,15.811),1), ((67,71,6.325),1), ((55,73,17.029),2), ((73,1,67.912),2), ((67,71,6.325),2), ((71,73,20.396),1), ((39,50,41.11),3), ((50,1,11.662),3), ((1,59,56.009),3), ((59,33,19.0),3), ((39,59,5.385),2), ((79,62,13.416),4), ((21,60,17.205),4), ((21,79,15.811),3), ((78,52,5.0),5), ((52,1,37.014),5), ((67,71,6.325),5), ((71,52,20.248),4), ((45,31,16.763),6), ((31,7,5.831),6), ((28,6,12.083),6), ((28,31,12.806),5), ((17,58,12.042),7), ((62,76,12.083),7), ((76,17,18.974),6), ((37,54,10.63),8), ((54,68,8.062),8), ((1,4,48.104),8), ((4,54,16.031),7), ((13,45,1.414),9), ((24,63,8.602),9), ((63,45,11.045),8)]

ADD: [(22,8,12.728)]

DROP: [(22,2,12.369), (8,43,32.558)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65153 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1863.184

Lista tabu: [((72,29,13.928),1), ((64,1,58.694),1), ((19,80,14.866),2), ((80,3,17.72),2), ((72,29,13.928),2), ((29,53,2.828),2), ((80,53,8.0),1), ((26,47,5.0),3), ((47,40,21.932),3), ((61,32,10.05),3), ((32,47,16.279),2), ((68,67,0.0),4), ((67,71,6.325),4), ((43,14,10.198),4), ((14,1,22.204),4), ((67,43,18.028),3), ((21,60,17.205),5), ((28,6,12.083),5), ((60,6,13.038),4), ((40,78,16.279),6), ((78,52,5.0),6), ((2,43,26.173),6), ((78,43,14.142),5), ((29,53,2.828),7), ((53,12,11.402),7), ((45,31,16.763),7), ((31,7,5.831),7), ((12,31,20.224),6), ((1,79,86.354),8), ((28,6,12.083),8), ((60,28,2.0),8), ((79,28,17.029),7), ((18,30,7.28),9), ((25,24,13.0),9), ((18,24,20.248),8)]

ADD: [(2,14,18.358)]

DROP: [(2,43,26.173), (14,1,22.204)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65179 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1862.509

Lista tabu: [((18,30,7.28),1), ((75,1,53.907),1), ((18,30,7.28),2), ((30,75,7.0),2), ((6,1,62.266),2), ((6,30,7.211),1), ((15,49,20.224),3), ((19,80,14.866),3), ((49,80,10.817),2), ((47,40,21.932),4), ((65,34,12.042),4), ((1,65,71.847),4), ((65,47,12.042),3), ((45,31,16.763),5), ((4,61,10.63),5), ((45,61,19.416),4), ((58,27,17.117),6), ((66,70,11.402),6), ((70,27,20.248),5), ((55,73,17.029),7), ((73,1,67.912),7), ((23,46,3.162),7), ((73,23,17.493),6), ((48,20,8.602),8), ((20,42,19.647),8), ((62,76,12.083),8), ((20,62,20.125),7), ((40,78,16.279),9), ((78,52,5.0),9), ((67,71,6.325),9), ((78,71,19.105),8)]

ADD: [(42,47,6.083)]

DROP: [(20,42,19.647), (26,47,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65279 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 58 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65302 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1892.558

Lista tabu: [((5,23,17.029),1), ((46,51,9.055),1), ((69,44,7.81),2), ((17,58,12.042),2), ((9,69,13.601),2), ((9,44,19.026),1), ((60,28,2.0),3), ((28,6,12.083),3), ((18,30,7.28),3), ((28,18,9.0),2), ((61,32,10.05),4), ((30,75,7.0),4), ((75,32,12.728),3), ((61,32,10.05),5), ((18,30,7.28),5), ((18,61,10.05),4), ((7,25,4.0),6), ((25,12,12.53),6), ((53,64,15.524),6), ((64,25,18.439),5), ((55,73,17.029),7), ((73,1,67.912),7), ((23,46,3.162),7), ((73,23,17.493),6), ((59,33,19.0),8), ((51,77,7.071),8), ((46,51,9.055),8), ((59,51,15.264),7), ((38,35,15.0),9), ((35,1,75.505),9), ((63,79,34.655),9), ((79,62,13.416),9), ((38,79,19.723),8)]

ADD: [(1,41,19.925)]

DROP: [(1,2,34.234), (41,43,29.155)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65310 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1872.407

Lista tabu: [((38,35,15.0),1), ((35,1,75.505),1), ((63,79,34.655),1), ((79,62,13.416),1), ((1,2,34.234),8), ((41,43,29.155),8), ((1,41,19.925),6), ((78,52,5.0),3), ((52,1,37.014),3), ((67,71,6.325),3), ((71,52,20.248),2), ((25,12,12.53),4), ((12,1,65.115),4), ((72,29,13.928),4), ((12,72,14.142),3), ((24,31,13.454),5), ((25,12,12.53),5), ((25,24,13.0),4), ((1,13,56.356),6), ((13,45,1.414),6), ((18,30,7.28),6), ((30,75,7.0),6), ((13,18,16.0),5), ((54,68,8.062),7), ((71,39,15.811),7), ((71,54,11.18),6), ((26,42,4.243),8), ((61,32,10.05),8), ((32,26,20.248),7), ((38,35,15.0),9), ((35,1,75.505),9), ((72,29,13.928),9), ((35,72,20.809),8)]

ADD: [(21,60,17.205)]

DROP: [(21,47,18.439), (42,60,25.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65361 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1871.03

Lista tabu: [((27,36,13.0),1), ((66,70,11.402),1), ((1,63,54.406),2), ((63,79,34.655),2), ((11,72,8.062),2), ((63,72,20.591),1), ((78,52,5.0),3), ((52,1,37.014),3), ((37,54,10.63),3), ((54,52,9.22),2), ((25,12,12.53),4), ((12,1,65.115),4), ((72,29,13.928),4), ((29,12,14.213),3), ((40,78,16.279),5), ((78,52,5.0),5), ((37,54,10.63),5), ((37,78,17.464),4), ((44,17,2.0),6), ((17,58,12.042),6), ((62,76,12.083),6), ((76,21,2.0),6), ((17,21,18.439),5), ((1,13,56.356),7), ((13,45,1.414),7), ((64,1,58.694),7), ((64,13,18.788),6), ((13,45,1.414),8), ((4,61,10.63),8), ((13,61,19.723),7), ((60,28,2.0),9), ((28,6,12.083),9), ((30,75,7.0),9), ((75,28,19.313),8)]

ADD: [(12,64,6.708)]

DROP: [(25,12,12.53), (12,1,65.115), (53,64,15.524)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65425 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1867.911

Lista tabu: [((30,75,7.0),1), ((75,1,53.907),1), ((45,24,7.211),1), ((1,13,56.356),2), ((13,45,1.414),2), ((18,30,7.28),2), ((30,75,7.0),2), ((13,18,16.0),1), ((80,3,17.72),3), ((53,12,11.402),3), ((12,80,18.385),2), ((27,36,13.0),4), ((66,70,11.402),4), ((27,66,15.232),3), ((40,78,16.279),5), ((78,52,5.0),5), ((4,61,10.63),5), ((78,61,17.205),4), ((47,40,21.932),6), ((40,78,16.279),6), ((21,60,17.205),6), ((60,28,2.0),6), ((47,60,19.698),5), ((28,6,12.083),7), ((6,1,62.266),7), ((18,30,7.28),7), ((6,30,7.211),6), ((21,60,17.205),8), ((60,28,2.0),8), ((13,45,1.414),8), ((60,13,19.416),7), ((63,79,34.655),9), ((60,28,2.0),9), ((79,28,17.029),8)]

ADD: [(25,24,13.0)]

DROP: [(25,1,73.682), (24,31,13.454), (45,24,7.211)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65427 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1866.747

