+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78

ADD: [(71,31,3.162)]

DROP: [(64,31,6.708), (31,30,5.657), (71,6,6.708)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 101994 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1276.186

Lista tabu: [((19,26,3.162),1), ((26,1,43.863),1), ((67,17,3.162),1), ((17,43,3.606),1), ((62,14,4.472),2), ((36,60,6.325),2), ((62,36,16.031),1), ((30,74,18.385),3), ((58,76,5.385),3), ((30,58,5.0),2), ((65,41,10.63),4), ((41,54,20.616),4), ((24,45,1.0),4), ((24,41,10.63),3), ((59,22,3.0),5), ((70,68,1.0),5), ((22,68,3.606),4), ((39,73,2.0),6), ((73,18,1.0),6), ((25,1,9.899),6), ((73,25,5.0),5), ((76,66,5.831),7), ((48,1,23.022),7), ((76,48,11.18),6), ((17,43,3.606),8), ((61,67,1.0),8), ((7,61,10.296),8), ((43,61,6.325),7), ((56,36,7.071),9), ((60,5,8.246),9), ((60,56,8.602),8)]

ADD: [(25,22,1.414)]

DROP: [(59,22,3.0), (22,44,2.236), (25,1,9.899)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102036 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1276.008

Lista tabu: [((30,74,18.385),1), ((58,76,5.385),1), ((7,61,10.296),2), ((61,67,1.0),2), ((26,1,43.863),2), ((26,61,8.944),1), ((34,56,2.828),3), ((56,36,7.071),3), ((40,51,3.162),3), ((56,40,8.062),2), ((65,41,10.63),4), ((78,24,1.0),4), ((24,65,15.033),3), ((1,59,8.544),5), ((59,44,2.828),5), ((70,68,1.0),5), ((68,57,5.657),5), ((1,68,11.705),4), ((2,53,2.236),6), ((53,25,0.0),6), ((59,44,2.828),6), ((44,70,1.0),6), ((53,70,4.243),5), ((20,29,1.0),7), ((75,40,2.236),7), ((29,40,3.162),6), ((29,75,1.0),8), ((75,40,2.236),8), ((36,60,6.325),8), ((60,5,8.246),8), ((29,60,13.0),7), ((34,56,2.828),9), ((10,20,3.162),9), ((34,20,8.485),8)]

ADD: [(44,68,1.414)]

DROP: [(59,44,2.828), (70,68,1.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102101 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1275.98

Lista tabu: [((64,30,12.207),1), ((30,74,18.385),1), ((38,71,2.236),1), ((71,31,3.162),1), ((25,22,1.414),2), ((44,70,1.0),2), ((70,25,4.243),1), ((52,46,5.831),3), ((35,13,1.414),3), ((35,52,6.708),2), ((50,38,8.062),4), ((38,71,2.236),4), ((76,66,5.831),4), ((66,48,5.385),4), ((50,66,2.0),3), ((30,74,18.385),5), ((74,58,16.401),5), ((46,47,8.246),5), ((47,35,8.062),5), ((74,46,14.318),4), ((18,73,1.0),6), ((73,39,2.0),6), ((70,59,2.236),6), ((59,1,8.544),6), ((70,73,3.606),5), ((39,57,6.325),7), ((70,59,2.236),7), ((59,57,7.616),6), ((1,62,75.0),8), ((62,14,4.472),8), ((10,20,3.162),8), ((62,10,7.28),7), ((61,67,1.0),9), ((67,17,3.162),9), ((26,1,43.863),9), ((26,67,8.062),8)]

ADD: [(18,59,2.236)]

DROP: [(18,73,1.0), (59,1,8.544)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102201 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 43 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102206 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1276.802

Lista tabu: [((28,50,4.472),5), ((50,38,8.062),5), ((76,66,5.831),5), ((66,48,5.385),5), ((50,48,5.0),4), ((8,33,3.606),6), ((32,4,19.313),6), ((32,8,10.77),5), ((2,53,2.236),7), ((57,39,6.325),7), ((2,39,7.211),6), ((62,14,4.472),8), ((14,34,3.606),8), ((29,75,1.0),8), ((29,14,4.243),7), ((1,27,33.061),9), ((27,12,6.083),9), ((78,24,1.0),9), ((24,45,1.0),9), ((27,78,3.0),8)]

ADD: [(50,64,1.0)]

DROP: [(64,30,12.207), (50,48,5.0), (76,50,7.071)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102207 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1276.644

Lista tabu: [((28,50,4.472),4), ((50,38,8.062),4), ((76,66,5.831),4), ((66,48,5.385),4), ((50,48,5.0),3), ((8,33,3.606),5), ((32,4,19.313),5), ((32,8,10.77),4), ((2,53,2.236),6), ((57,39,6.325),6), ((2,39,7.211),5), ((62,14,4.472),7), ((14,34,3.606),7), ((29,75,1.0),7), ((29,14,4.243),6), ((1,27,33.061),8), ((27,12,6.083),8), ((78,24,1.0),8), ((24,45,1.0),8), ((27,78,3.0),7), ((64,30,12.207),15), ((50,48,5.0),15), ((76,50,7.071),15), ((50,64,1.0),13)]

ADD: [(76,38,2.236)]

DROP: [(58,76,5.385), (76,48,11.18), (66,38,7.28)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102209 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1270.431

Lista tabu: [((28,50,4.472),2), ((50,38,8.062),2), ((76,66,5.831),2), ((66,48,5.385),2), ((50,48,5.0),1), ((8,33,3.606),3), ((32,4,19.313),3), ((32,8,10.77),2), ((2,53,2.236),4), ((57,39,6.325),4), ((2,39,7.211),3), ((62,14,4.472),5), ((14,34,3.606),5), ((29,75,1.0),5), ((29,14,4.243),4), ((1,27,33.061),6), ((27,12,6.083),6), ((78,24,1.0),6), ((24,45,1.0),6), ((27,78,3.0),5), ((64,30,12.207),13), ((50,48,5.0),13), ((76,50,7.071),13), ((50,64,1.0),11), ((58,76,5.385),14), ((76,48,11.18),14), ((66,38,7.28),14), ((76,38,2.236),12), ((27,12,6.083),9), ((65,41,10.63),9), ((24,45,1.0),9), ((65,45,14.036),8)]

ADD: [(30,77,15.524)]

DROP: [(30,74,18.385), (74,58,16.401), (33,77,1.414), (77,32,7.28)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102222 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1270.389

Lista tabu: [((58,76,5.385),1), ((76,48,11.18),1), ((66,38,7.28),1), ((30,74,18.385),3), ((74,58,16.401),3), ((33,77,1.414),3), ((77,32,7.28),3), ((30,77,15.524),1), ((10,20,3.162),1), ((34,56,2.828),1), ((52,46,5.831),2), ((13,16,3.162),2), ((52,13,6.403),1), ((34,56,2.828),3), ((60,5,8.246),3), ((5,56,9.487),2), ((18,59,2.236),4), ((57,39,6.325),4), ((18,57,9.22),3), ((17,43,3.606),5), ((61,67,1.0),5), ((7,61,10.296),5), ((43,61,6.325),4), ((67,17,3.162),6), ((17,43,3.606),6), ((11,19,4.472),6), ((19,26,3.162),6), ((43,19,7.071),5), ((10,20,3.162),7), ((29,75,1.0),7), ((20,75,2.0),6), ((59,70,2.236),8), ((57,39,6.325),8), ((70,39,2.236),7), ((62,14,4.472),9), ((34,56,2.828),9), ((34,62,7.0),8)]

ADD: [(28,6,7.28)]

DROP: [(28,66,5.657), (6,1,29.967)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102322 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 44 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102375 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1282.089

Lista tabu: [((57,39,6.325),1), ((39,73,2.0),1), ((25,22,1.414),1), ((22,1,10.0),1), ((25,22,1.414),2), ((22,1,10.0),2), ((44,68,1.414),2), ((68,22,3.606),1), ((67,17,3.162),3), ((17,43,3.606),3), ((19,26,3.162),3), ((17,19,4.123),2), ((65,41,10.63),4), ((41,54,20.616),4), ((24,45,1.0),4), ((24,41,10.63),3), ((53,25,0.0),5), ((25,22,1.414),5), ((59,70,2.236),5), ((70,44,1.0),5), ((53,70,4.243),4), ((33,74,3.606),6), ((74,32,5.099),6), ((50,30,11.662),6), ((30,77,15.524),6), ((33,30,14.866),5), ((50,30,11.662),7), ((58,48,15.62),7), ((30,48,16.155),6), ((27,12,6.083),8), ((65,41,10.63),8), ((65,27,13.038),7), ((64,50,1.0),9), ((58,48,15.62),9), ((64,58,13.038),8)]

ADD: [(72,52,5.0)]

DROP: [(1,52,44.654), (21,72,45.1)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102411 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1281.172

Lista tabu: [((18,59,2.236),1), ((44,68,1.414),1), ((70,44,1.0),1), ((6,31,3.606),2), ((38,76,2.236),2), ((31,76,3.162),1), ((54,69,12.0),3), ((26,1,43.863),3), ((54,26,14.866),2), ((60,5,8.246),4), ((49,1,78.746),4), ((49,60,11.18),3), ((61,67,1.0),5), ((17,43,3.606),5), ((67,43,5.385),4), ((58,48,15.62),6), ((50,30,11.662),6), ((64,50,1.0),6), ((50,48,5.0),5), ((1,18,6.325),7), ((18,59,2.236),7), ((22,1,10.0),7), ((22,18,4.472),6), ((30,77,15.524),8), ((77,58,13.038),8), ((1,28,22.825),8), ((28,6,7.28),8), ((30,28,16.125),7), ((30,77,15.524),9), ((77,58,13.038),9), ((31,71,3.162),9), ((71,38,2.236),9), ((58,71,7.28),8)]

ADD: [(46,32,12.042)]

DROP: [(74,32,5.099), (32,47,16.643), (46,4,31.048)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102511 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó en Path Relinking durante 4 min 46 seg en NODO 0. Partimos de otra solucion inicial    

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102521 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1284.49

Lista tabu: [((29,75,1.0),1), ((40,62,2.828),1), ((70,44,1.0),2), ((44,68,1.414),2), ((22,1,10.0),2), ((22,44,2.236),1), ((34,14,3.606),3), ((14,51,5.099),3), ((5,49,5.0),3), ((14,49,1.414),2), ((70,44,1.0),4), ((44,68,1.414),4), ((2,25,2.236),4), ((2,44,5.831),3), ((2,25,2.236),5), ((25,53,0.0),5), ((18,59,2.236),5), ((18,25,5.099),4), ((63,3,44.294),6), ((3,1,18.974),6), ((71,38,2.236),6), ((38,66,7.28),6), ((3,66,10.817),5), ((58,8,9.434),7), ((28,50,4.472),7), ((58,50,12.207),6), ((30,76,5.099),8), ((76,1,34.132),8), ((71,38,2.236),8), ((38,76,2.236),7), ((47,35,8.062),9), ((16,1,44.777),9), ((13,16,3.162),9), ((16,47,11.705),8)]

ADD: [(77,8,3.606)]

DROP: [(8,33,3.606), (77,30,15.524)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102547 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1284.474

Lista tabu: [((59,70,2.236),1), ((44,68,1.414),1), ((75,5,5.831),2), ((5,49,5.0),2), ((56,34,2.828),2), ((34,14,3.606),2), ((5,56,9.487),1), ((1,28,22.825),3), ((28,50,4.472),3), ((48,58,15.62),3), ((58,8,9.434),3), ((28,48,2.236),2), ((30,76,5.099),4), ((76,1,34.132),4), ((6,31,3.606),4), ((31,71,3.162),4), ((30,31,5.657),3), ((59,70,2.236),5), ((57,39,6.325),5), ((59,57,7.616),4), ((69,19,13.601),6), ((19,11,4.472),6), ((17,67,3.162),6), ((67,61,1.0),6), ((19,61,7.071),5), ((60,36,6.325),7), ((36,56,7.071),7), ((5,49,5.0),7), ((49,40,1.414),7), ((36,5,12.806),6), ((5,49,5.0),8), ((40,62,2.828),8), ((62,49,4.243),7), ((2,25,2.236),9), ((22,1,10.0),9), ((22,2,3.606),8)]

ADD: [(65,27,13.038)]

DROP: [(27,12,6.083), (65,24,15.033)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102568 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1282.486

Lista tabu: [((64,6,3.162),1), ((28,50,4.472),1), ((44,68,1.414),2), ((39,73,2.0),2), ((73,68,4.472),1), ((52,46,5.831),3), ((47,35,8.062),3), ((35,46,6.083),2), ((58,8,9.434),4), ((33,30,14.866),4), ((33,58,12.806),3), ((65,12,7.28),5), ((78,41,11.314),5), ((65,41,10.63),4), ((33,30,14.866),6), ((30,76,5.099),6), ((71,38,2.236),6), ((38,66,7.28),6), ((30,66,10.77),5), ((58,8,9.434),7), ((28,50,4.472),7), ((58,50,12.207),6), ((20,29,1.0),8), ((75,5,5.831),8), ((20,75,2.0),7), ((43,17,3.606),9), ((61,7,10.296),9), ((67,61,1.0),9), ((43,61,6.325),8)]

ADD: [(24,27,2.0)]

DROP: [(1,27,33.061), (24,45,1.0), (12,24,8.062)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102569 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1282.215

Lista tabu: [((44,68,1.414),1), ((39,73,2.0),1), ((52,46,5.831),2), ((47,35,8.062),2), ((35,46,6.083),1), ((58,8,9.434),3), ((33,30,14.866),3), ((33,58,12.806),2), ((65,12,7.28),4), ((78,41,11.314),4), ((65,41,10.63),3), ((33,30,14.866),5), ((30,76,5.099),5), ((71,38,2.236),5), ((38,66,7.28),5), ((30,66,10.77),4), ((58,8,9.434),6), ((28,50,4.472),6), ((58,50,12.207),5), ((20,29,1.0),7), ((75,5,5.831),7), ((20,75,2.0),6), ((43,17,3.606),8), ((61,7,10.296),8), ((67,61,1.0),8), ((43,61,6.325),7), ((1,27,33.061),15), ((24,45,1.0),15), ((12,24,8.062),15), ((24,27,2.0),13)]

ADD: [(27,45,1.0)]

DROP: [(24,27,2.0), (45,2,37.483), (12,45,7.071)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102607 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1281.305

Lista tabu: [((17,67,3.162),1), ((67,61,1.0),1), ((69,19,13.601),1), ((19,11,4.472),1), ((43,17,3.606),2), ((61,7,10.296),2), ((67,61,1.0),2), ((61,43,6.325),1), ((70,44,1.0),3), ((68,57,5.657),3), ((57,44,7.071),2), ((20,29,1.0),4), ((75,5,5.831),4), ((10,20,3.162),4), ((10,29,3.606),3), ((45,27,1.0),5), ((27,65,13.038),5), ((78,41,11.314),5), ((41,54,20.616),5), ((45,41,10.0),4), ((6,31,3.606),6), ((38,66,7.28),6), ((31,66,6.0),5), ((2,25,2.236),7), ((68,57,5.657),7), ((2,57,12.806),6), ((20,29,1.0),8), ((75,5,5.831),8), ((5,29,5.385),7), ((60,36,6.325),9), ((36,56,7.071),9), ((5,49,5.0),9), ((49,40,1.414),9), ((36,5,12.806),8)]

ADD: [(78,45,2.0)]

DROP: [(1,78,30.067), (78,41,11.314), (24,45,1.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102663 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1279.584

Lista tabu: [((36,56,7.071),1), ((56,34,2.828),1), ((29,75,1.0),1), ((8,77,3.606),2), ((74,33,3.606),2), ((8,74,7.071),1), ((1,48,23.022),3), ((48,58,15.62),3), ((64,6,3.162),3), ((48,6,8.0),2), ((37,60,22.361),4), ((36,56,7.071),4), ((60,56,8.602),3), ((57,39,6.325),5), ((12,2,44.283),5), ((2,57,12.806),4), ((18,59,2.236),6), ((57,39,6.325),6), ((18,57,9.22),5), ((75,5,5.831),7), ((5,49,5.0),7), ((56,34,2.828),7), ((34,14,3.606),7), ((75,34,7.211),6), ((64,6,3.162),8), ((6,31,3.606),8), ((33,30,14.866),8), ((30,76,5.099),8), ((64,30,12.207),7), ((10,20,3.162),9), ((5,49,5.0),9), ((75,5,5.831),9), ((10,5,8.0),8)]

ADD: [(12,24,8.062)]

DROP: [(12,2,44.283), (24,78,1.0), (1,24,31.064)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102709 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1279.36

Lista tabu: [((47,35,8.062),1), ((16,1,44.777),1), ((13,16,3.162),1), ((1,48,23.022),2), ((48,58,15.62),2), ((38,66,7.28),2), ((38,48,12.649),1), ((12,24,8.062),3), ((24,2,36.497),3), ((1,41,38.471),3), ((24,41,10.63),2), ((1,18,6.325),4), ((59,70,2.236),4), ((1,59,8.544),3), ((30,76,5.099),5), ((76,1,34.132),5), ((6,31,3.606),5), ((31,71,3.162),5), ((30,31,5.657),4), ((43,17,3.606),6), ((17,67,3.162),6), ((26,1,43.863),6), ((17,26,5.0),5), ((2,25,2.236),7), ((22,1,10.0),7), ((22,2,3.606),6), ((69,19,13.601),8), ((11,26,3.162),8), ((19,26,3.162),7), ((64,6,3.162),9), ((66,1,28.302),9), ((64,66,3.0),8)]

ADD: [(65,41,10.63)]

DROP: [(27,65,13.038), (12,24,8.062), (41,54,20.616)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102749 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1279.334

Lista tabu: [((36,56,7.071),1), ((14,51,5.099),1), ((36,56,7.071),2), ((56,34,2.828),2), ((29,75,1.0),2), ((56,29,10.63),1), ((5,49,5.0),3), ((49,40,1.414),3), ((37,60,22.361),3), ((60,36,6.325),3), ((40,60,12.369),2), ((30,76,5.099),4), ((76,1,34.132),4), ((71,38,2.236),4), ((38,76,2.236),3), ((70,44,1.0),5), ((68,57,5.657),5), ((57,44,7.071),4), ((1,78,30.067),6), ((78,45,2.0),6), ((24,2,36.497),6), ((2,25,2.236),6), ((1,2,9.434),5), ((29,75,1.0),7), ((75,5,5.831),7), ((60,36,6.325),7), ((36,56,7.071),7), ((75,60,13.038),6), ((75,5,5.831),8), ((49,40,1.414),8), ((40,5,6.403),7), ((31,71,3.162),9), ((38,66,7.28),9), ((64,6,3.162),9), ((64,71,9.849),8)]

ADD: [(24,78,1.0)]

DROP: [(78,45,2.0), (24,2,36.497), (27,24,2.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 102788 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1279.308

Lista tabu: [((1,48,23.022),1), ((48,58,15.62),1), ((38,66,7.28),1), ((57,39,6.325),2), ((2,25,2.236),2), ((25,57,10.63),1), ((10,20,3.162),3), ((49,40,1.414),3), ((10,49,6.403),2), ((21,72,45.1),4), ((23,9,2.236),4), ((9,72,2.236),3), ((36,56,7.071),5), ((56,34,2.828),5), ((75,5,5.831),5), ((56,75,10.0),4), ((1,18,6.325),6), ((18,59,2.236),6), ((22,1,10.0),6), ((22,18,4.472),5), ((1,42,77.201),7), ((15,37,12.0),7), ((37,42,14.0),6), ((27,2,38.471),8), ((2,25,2.236),8), ((59,70,2.236),8), ((2,70,6.403),7), ((2,25,2.236),9), ((57,39,6.325),9), ((2,39,7.211),8)]

ADD: [(65,27,13.038)]

DROP: [(41,65,10.63), (12,54,28.862), (27,2,38.471)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103088 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 47 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103117 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1279.308

Lista tabu: [((33,30,14.866),1), ((58,8,9.434),1), ((48,58,15.62),1), ((1,43,41.231),2), ((61,7,10.296),2), ((43,7,15.297),1), ((8,77,3.606),3), ((74,33,3.606),3), ((33,77,1.414),2), ((59,44,2.828),4), ((44,68,1.414),4), ((70,57,6.403),4), ((57,39,6.325),4), ((59,57,7.616),3), ((29,75,1.0),5), ((75,5,5.831),5), ((14,51,5.099),5), ((51,1,74.33),5), ((5,51,9.22),4), ((53,22,1.414),6), ((22,1,10.0),6), ((18,59,2.236),6), ((59,22,3.0),5), ((59,44,2.828),7), ((70,57,6.403),7), ((57,44,7.071),6), ((77,32,7.28),8), ((74,33,3.606),8), ((33,32,8.062),7), ((53,22,1.414),9), ((22,1,10.0),9), ((68,70,1.0),9), ((22,70,2.828),8)]

ADD: [(44,70,1.0)]

DROP: [(59,44,2.828), (68,70,1.0), (70,57,6.403)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103217 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 48 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103274 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1280.702

Lista tabu: [((10,20,3.162),1), ((75,40,2.236),1), ((2,25,2.236),2), ((25,53,0.0),2), ((73,1,7.28),2), ((73,25,5.0),1), ((59,70,2.236),3), ((44,68,1.414),3), ((68,70,1.0),2), ((56,34,2.828),4), ((34,14,3.606),4), ((29,5,5.385),4), ((5,49,5.0),4), ((34,29,7.81),3), ((2,25,2.236),5), ((25,53,0.0),5), ((59,70,2.236),5), ((59,25,4.123),4), ((1,48,23.022),6), ((48,58,15.62),6), ((38,66,7.28),6), ((38,48,12.649),5), ((59,70,2.236),7), ((57,39,6.325),7), ((59,57,7.616),6), ((1,48,23.022),8), ((48,58,15.62),8), ((66,1,28.302),8), ((66,48,5.385),7), ((58,8,9.434),9), ((30,76,5.099),9), ((8,76,14.765),8)]

ADD: [(5,40,6.403)]

DROP: [(29,5,5.385), (75,40,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103347 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1280.197

Lista tabu: [((34,14,3.606),1), ((14,51,5.099),1), ((20,10,3.162),1), ((1,78,30.067),2), ((53,22,1.414),2), ((1,53,9.899),1), ((62,40,2.828),3), ((49,75,2.236),3), ((62,49,4.243),2), ((1,78,30.067),4), ((2,25,2.236),4), ((1,2,9.434),3), ((43,17,3.606),5), ((17,67,3.162),5), ((19,11,4.472),5), ((17,11,7.81),4), ((1,18,6.325),6), ((68,57,5.657),6), ((1,68,11.705),5), ((78,24,1.0),7), ((12,2,44.283),7), ((78,12,9.055),6), ((6,31,3.606),8), ((31,71,3.162),8), ((63,3,44.294),8), ((31,3,15.0),7), ((5,49,5.0),9), ((49,75,2.236),9), ((14,51,5.099),9), ((51,1,74.33),9), ((75,51,3.606),8)]

ADD: [(5,20,5.099)]

DROP: [(29,20,1.0), (5,49,5.0), (40,5,6.403)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103358 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1279.308

Lista tabu: [((29,20,1.0),5), ((5,49,5.0),5), ((40,5,6.403),5), ((5,20,5.099),3), ((40,49,1.414),1), ((49,75,2.236),1), ((14,51,5.099),1), ((51,1,74.33),1), ((5,20,5.099),2), ((49,75,2.236),2), ((40,49,1.414),2), ((20,49,3.606),1), ((1,18,6.325),3), ((68,57,5.657),3), ((1,68,11.705),2), ((1,18,6.325),4), ((39,73,2.0),4), ((1,39,9.22),3), ((78,24,1.0),5), ((12,2,44.283),5), ((78,12,9.055),4), ((62,40,2.828),6), ((49,75,2.236),6), ((49,62,4.243),5), ((37,60,22.361),7), ((56,34,2.828),7), ((34,60,8.602),6), ((43,17,3.606),8), ((17,67,3.162),8), ((19,11,4.472),8), ((17,11,7.81),7), ((2,25,2.236),9), ((25,53,0.0),9), ((73,1,7.28),9), ((73,25,5.0),8)]

ADD: [(5,75,5.831)]

DROP: [(49,75,2.236), (29,5,5.385), (5,20,5.099)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 103458 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


